id,longitude,latitude,lsoa_location,police_force,date,severity,vehicles,casualties,road_type,speed_limit,weather,road_conditions,human_crossing
2637,-3.237026,51.527545,W01001893,62,2016-06-29,3,2,2,3,40,1,0,0
2638,-3.384588,51.537073,W01001243,62,2016-06-29,3,1,2,6,30,2,0,0
2639,-3.364909,51.447471,W01001119,62,2016-06-29,3,1,2,6,30,2,6,0
2640,-3.334118,51.601997,W01001258,62,2016-06-08,3,1,1,6,30,1,0,0
2641,-3.244548,51.481453,W01001739,62,2016-03-31,3,1,1,6,30,9,0,0
2642,-3.973157,51.609494,W01000860,62,2016-06-27,2,2,1,3,40,1,0,0
2643,-3.363464,51.523554,W01001224,62,2016-06-29,3,1,1,3,30,5,0,0
2644,-3.206616,51.542033,W01001852,62,2016-06-29,3,2,1,6,40,2,0,0
2645,-3.16591,51.487377,W01001834,62,2016-07-03,3,1,1,6,30,1,0,0
2646,-3.357639,51.514296,W01001225,62,2016-06-26,2,1,1,3,50,1,0,0
2647,-3.94972,51.615668,W01001957,62,2016-07-01,3,1,1,6,30,1,0,0
2648,-3.512194,51.738514,W01001188,62,2016-07-03,3,2,1,6,30,1,0,0
2649,-3.469766,51.699928,W01001137,62,2016-07-02,3,1,1,6,60,2,0,0
2650,-3.940703,51.617607,W01001955,62,2016-06-02,3,2,1,3,30,1,1,0
2651,-3.14956,51.50332,W01001828,62,2016-07-04,3,2,1,3,50,1,0,0
2652,-3.911623,51.677363,W01000815,62,2016-07-01,3,2,2,7,70,1,0,0
2653,-3.477165,51.515433,W01001160,62,2016-06-29,3,4,2,3,70,2,0,0
2654,-3.946322,51.641236,W01000765,62,2016-07-10,3,2,1,6,20,1,0,0
2655,-3.547167,51.496725,W01001003,62,2016-07-02,2,2,3,3,50,1,0,0
2656,-4.005826,51.677581,W01000837,62,2016-06-29,3,4,1,3,70,2,0,0
2657,-3.504185,51.735047,W01001221,62,2016-07-01,3,2,2,1,60,1,0,0
2658,-3.959497,51.675612,W01000793,62,2016-07-01,3,1,2,3,60,1,0,0
2659,-3.189564,51.481987,W01001857,62,2016-07-06,2,1,1,6,30,1,0,0
2660,-3.157597,51.493556,W01001824,62,2016-06-23,3,2,1,6,30,1,0,0
2661,-3.970608,51.648331,W01000831,62,2016-06-27,3,2,1,6,30,1,0,0
2662,-3.87841,51.751709,W01000946,62,2016-06-21,2,1,2,6,60,1,0,0
2663,-4.000517,51.575443,W01000827,62,2016-07-01,3,1,1,6,30,1,0,0
2664,-3.475268,51.627005,W01001166,62,2016-07-05,2,1,1,6,30,1,0,0
2665,-3.288583,51.397943,W01001062,62,2016-07-04,3,2,6,1,30,1,0,0
2666,-4.051436,51.677315,W01000844,62,2016-07-04,3,2,1,6,30,1,0,0
2667,-3.470615,51.716301,W01001156,62,2016-06-26,3,2,3,6,30,1,0,0
2668,-3.335998,51.764288,W01001297,62,2016-07-02,3,2,1,1,30,1,0,0
2669,-3.634364,51.585502,W01001013,62,2016-07-04,3,2,1,6,30,2,0,0
2670,-3.358156,51.572829,W01001158,62,2016-07-02,3,2,1,6,40,1,0,0
2671,-3.294199,51.682957,W01001289,62,2016-05-14,3,2,1,6,60,1,0,0
2672,-3.966896,51.674787,W01000793,62,2016-07-08,3,2,1,3,70,2,0,0
2673,-3.98138,51.634823,W01000758,62,2016-07-14,3,2,1,6,30,1,0,0
2674,-3.910075,51.683899,W01000815,62,2016-07-07,3,2,2,6,30,1,0,0
2675,-3.558875,51.510958,W01000979,62,2016-07-07,3,2,1,6,30,1,0,0
2676,-3.255532,51.409416,W01001079,62,2016-07-08,3,2,1,6,30,1,0,0
2677,-3.391578,51.525121,W01001226,62,2016-06-20,3,1,1,6,30,1,0,0
2678,-4.004006,51.652748,W01000786,62,2016-07-08,3,3,1,6,40,1,4,0
2679,-3.26485,51.439647,W01001135,62,2016-07-08,2,3,1,6,50,1,0,0
2680,-3.879408,51.66229,W01000797,62,2016-07-05,3,1,1,1,30,1,0,0
2681,-3.170052,51.486023,W01001832,62,2016-07-07,3,2,1,6,30,1,0,0
2682,-3.440322,51.710534,W01001150,62,2016-07-08,3,2,1,1,30,1,0,0
2683,-3.175781,51.484222,W01001939,62,2016-07-09,3,2,1,3,30,1,0,0
2684,-3.379775,51.736672,W01001312,62,2016-07-08,3,2,1,1,70,1,0,0
2685,-3.185392,51.473829,W01001764,62,2016-07-10,3,1,1,6,30,1,0,0
2686,-3.466229,51.723468,W01001152,62,2016-07-09,3,2,1,6,30,1,0,0
2687,-3.171696,51.48892,W01001832,62,2016-06-14,3,1,1,6,30,2,0,0
2688,-3.464681,51.644609,W01001285,62,2016-07-18,3,1,1,6,30,1,0,0
2689,-3.817847,51.65995,W01000922,62,2016-07-13,2,2,1,1,30,1,0,0
2690,-3.808494,51.61533,W01000889,62,2016-07-12,3,2,1,1,50,1,0,0
2691,-3.827602,51.628199,W01000897,62,2016-07-10,3,2,1,6,30,1,0,0
2692,-3.849003,51.625076,W01000917,62,2016-07-01,3,1,1,3,50,1,0,0
2693,-3.120361,51.505931,W01001863,62,2016-06-28,2,2,3,6,30,1,0,0
2694,-3.985367,51.617894,W01000861,62,2016-07-13,3,2,1,6,30,1,0,0
2695,-3.56659,51.577435,W01001009,62,2016-07-13,3,1,1,6,30,1,0,0
2696,-3.542674,51.618693,W01001025,62,2016-07-14,2,2,5,6,30,1,0,0
2697,-3.186362,51.470177,W01001767,62,2016-07-15,3,1,1,6,30,1,0,0
2698,-3.341933,51.602132,W01001228,62,2016-07-15,3,2,1,6,30,2,0,0
2699,-3.110791,51.515302,W01001883,62,2016-07-15,3,1,2,6,30,1,0,0
2700,-3.863192,51.659302,W01000916,62,2016-07-15,3,3,2,6,30,2,0,0
2701,-3.847693,51.637633,W01000917,62,2016-07-23,2,2,4,6,60,2,0,0
2702,-3.94544,51.644605,W01000821,62,2016-07-16,3,2,1,6,30,2,0,0
2703,-3.940828,51.63104,W01000790,62,2016-07-15,3,2,2,6,30,1,0,0
2704,-3.68133,51.648289,W01000920,62,2016-07-16,3,1,1,6,30,2,0,0
2705,-4.054885,51.586985,W01000737,62,2016-07-17,2,1,1,6,30,1,0,0
2706,-3.944599,51.623262,W01001955,62,2016-07-15,3,1,1,6,30,2,0,0
2707,-3.127922,51.541944,W01001842,62,2016-07-16,3,1,1,3,30,1,0,0
2708,-3.189308,51.493194,W01001721,62,2016-07-16,3,2,1,6,30,1,0,0
2709,-3.776346,51.650235,W01000910,62,2016-07-17,3,1,1,6,30,1,0,0
2710,-3.195118,51.481248,W01001857,62,2016-07-13,3,1,1,6,30,1,0,0
2711,-3.214494,51.434316,W01001087,62,2016-07-19,3,2,1,6,30,1,0,0
2712,-3.35663,51.66836,W01001204,62,2016-07-18,3,3,2,6,60,1,0,0
2713,-4.040443,51.664116,W01000784,62,2016-07-18,3,2,1,6,30,1,0,0
2714,-3.69451,51.500759,W01001032,62,2016-07-15,3,2,3,6,50,2,0,0
2715,-3.363031,51.72695,W01001314,62,2016-07-18,3,2,1,6,40,1,0,0
2716,-3.779395,51.595182,W01000950,62,2016-07-13,3,1,1,6,30,1,1,0
2717,-3.944131,51.646776,W01000821,62,2016-07-17,3,1,1,6,30,1,0,0
2718,-3.26749,51.409206,W01001063,62,2016-07-13,2,3,2,6,30,1,0,0
2719,-3.729717,51.550792,W01000933,62,2016-07-18,2,2,1,6,60,1,0,0
2720,-3.145627,51.50852,W01001811,62,2016-07-21,2,1,1,3,50,1,0,0
2721,-3.476571,51.594617,W01000976,62,2016-07-18,3,2,1,6,30,1,0,0
2722,-3.167963,51.464562,W01001942,62,2016-07-25,3,2,1,6,30,1,0,0
2723,-3.943781,51.62609,W01000744,62,2016-07-17,3,2,1,3,30,1,0,0
2724,-3.501257,51.522267,W01001005,62,2016-07-19,3,1,1,6,30,1,0,0
2725,-4.166343,51.616339,W01000776,62,2016-07-19,3,1,5,6,60,1,0,0
2726,-3.704356,51.475788,W01001046,62,2016-07-18,3,2,1,6,30,1,0,0
2727,-3.572143,51.549736,W01000986,62,2016-07-18,3,2,1,6,30,1,0,0
2728,-3.984714,51.621817,W01000853,62,2016-07-24,3,2,1,6,30,1,0,0
2729,-3.359833,51.606773,W01001235,62,2016-07-20,3,3,1,6,30,1,0,0
2730,-3.542287,51.614544,W01001034,62,2016-07-20,2,2,1,6,30,1,0,0
2731,-3.448892,51.660281,W01001175,62,2016-07-20,3,2,1,6,30,1,0,0
2732,-3.969394,51.637668,W01000755,62,2016-07-21,3,2,2,3,30,1,0,0
2733,-4.037532,51.668861,W01000773,62,2016-06-18,3,1,1,6,30,1,0,0
2734,-3.163372,51.494057,W01001830,62,2016-07-18,3,2,1,6,30,1,0,0
2735,-3.906567,51.676825,W01000815,62,2016-07-18,3,4,5,3,70,1,0,0
2736,-3.924779,51.657428,W01000812,62,2016-07-13,3,2,1,3,50,1,0,0
2737,-3.941165,51.617276,W01001938,62,2016-07-20,3,1,1,3,30,1,0,0
2738,-3.500211,51.523764,W01001004,62,2016-07-13,2,3,2,6,30,1,0,0
2739,-3.64004,51.504573,W01000989,62,2016-07-19,3,2,1,6,50,1,0,0
2740,-3.228703,51.50597,W01001789,62,2016-07-24,2,2,1,6,30,2,0,0
2741,-3.930835,51.620297,W01000850,62,2016-07-26,3,2,1,6,30,1,0,0
2742,-3.941379,51.63006,W01001955,62,2016-07-26,3,2,1,3,30,1,0,0
2743,-3.446615,51.510553,W01001191,62,2016-07-24,3,3,1,3,70,2,0,0
2744,-3.48152,51.514595,W01001160,62,2016-07-22,3,2,2,3,70,1,0,0
2745,-3.201474,51.48147,W01001861,62,2016-07-24,3,1,1,6,30,2,0,0
2746,-3.331098,51.541667,W01001197,62,2016-07-19,3,1,1,6,60,1,0,0
2747,-3.163874,51.475312,W01001951,62,2016-07-22,3,2,1,3,50,1,0,0
2748,-3.229838,51.431405,W01001086,62,2016-06-09,3,2,1,6,30,9,0,0
2749,-3.143802,51.51333,W01001811,62,2016-07-26,3,2,2,3,50,1,0,0
2750,-3.15536,51.492248,W01001833,62,2016-07-23,2,2,1,1,30,1,0,0
2751,-3.207634,51.473143,W01001711,62,2016-07-25,3,2,1,6,30,1,0,0
2752,-3.258495,51.52978,W01001847,62,2016-07-26,3,2,1,6,30,1,0,0
2753,-3.214135,51.510259,W01001889,62,2016-07-17,2,1,1,6,30,1,0,0
2754,-3.211998,51.494895,W01001858,62,2016-07-23,3,1,1,3,40,1,0,0
2755,-3.25676,51.416417,W01001081,62,2016-07-05,3,3,2,6,30,1,0,0
2756,-3.181006,51.498574,W01001726,62,2016-07-23,3,2,1,6,30,1,0,0
2757,-3.566722,51.493525,W01001037,62,2016-07-19,3,1,2,6,60,1,0,0
2758,-3.230562,51.414959,W01001089,62,2016-07-28,3,2,1,1,60,1,0,0
2759,-4.008718,51.678206,W01000837,62,2016-07-21,3,3,2,3,70,1,0,0
2760,-3.412966,51.558964,W01001250,62,2016-07-20,3,2,1,6,30,1,0,0
2761,-3.61728,51.53486,W01000974,62,2016-07-26,3,2,1,6,40,2,0,0
2762,-3.456316,51.464959,W01001082,62,2016-07-22,3,1,1,3,50,1,0,0
2763,-3.208062,51.506239,W01001892,62,2016-06-18,3,2,1,6,30,1,0,0
2764,-3.887541,51.661746,W01000797,62,2016-07-28,3,2,1,6,30,2,0,0
2765,-3.47564,51.407489,W01001106,62,2016-06-30,2,1,1,6,20,1,0,0
2766,-3.309542,51.460342,W01001135,62,2016-07-29,3,1,1,6,40,1,0,0
2767,-3.776142,51.596904,W01000950,62,2016-07-29,3,2,1,3,50,1,0,0
2768,-3.464886,51.584584,W01001179,62,2016-07-23,3,4,1,6,30,1,0,0
2769,-3.95562,51.62655,W01000866,62,2016-07-29,3,1,1,6,30,1,0,0
2770,-3.44169,51.712595,W01001150,62,2016-07-30,2,1,1,6,30,1,0,0
2771,-3.117589,51.510993,W01001867,62,2016-07-30,3,2,3,6,30,1,0,0
2772,-3.40711,51.755986,W01001292,62,2016-07-29,3,1,1,6,30,1,0,0
2773,-3.488773,51.651626,W01001215,62,2016-07-30,3,1,1,6,30,1,0,0
2774,-3.69537,51.516159,W01001000,62,2016-07-30,3,2,2,1,60,1,0,0
2775,-3.953344,51.640841,W01000766,62,2016-07-28,3,2,1,6,30,2,0,0
2776,-3.965372,51.630227,W01000862,62,2016-08-01,3,2,1,6,30,2,0,0
2777,-3.439071,51.599884,W01001253,62,2016-08-01,3,2,3,6,30,2,0,0
2778,-3.878614,51.620344,W01000917,62,2016-08-01,3,1,1,3,40,2,0,0
2779,-3.565459,51.547883,W01000986,62,2016-08-01,3,1,1,6,30,2,0,0
2780,-3.146083,51.506591,W01001828,62,2016-08-01,2,1,2,3,70,2,0,0
2781,-3.443189,51.755567,W01001233,62,2016-08-02,3,2,1,6,60,1,0,0
2782,-3.241215,51.525217,W01001893,62,2016-08-02,3,4,1,1,40,2,0,0
2783,-3.342518,51.598448,W01001182,62,2016-07-29,3,2,1,6,30,1,0,0
2784,-3.42971,51.615375,W01001232,62,2016-07-29,3,2,2,6,30,1,0,0
2785,-3.20583,51.478989,W01001710,62,2016-07-31,3,3,1,6,30,1,0,0
2786,-3.153622,51.520401,W01001810,62,2016-08-05,3,2,2,6,30,1,0,0
2787,-3.334541,51.604617,W01001258,62,2016-07-31,2,3,5,6,30,1,0,0
2788,-3.262082,51.539588,W01001241,62,2016-08-02,2,1,1,6,30,2,0,0
2789,-3.246004,51.526398,W01001893,62,2016-07-22,3,2,1,3,70,1,0,0
2790,-3.17366,51.512667,W01001735,62,2016-08-03,2,1,2,6,30,1,0,0
2791,-3.431218,51.650912,W01001276,62,2016-08-03,3,1,1,6,30,1,0,0
2792,-3.647351,51.605725,W01001020,62,2016-08-02,3,4,1,6,30,2,0,0
2793,-3.922018,51.669397,W01000809,62,2016-08-05,3,1,1,6,30,1,0,0
2794,-3.47424,51.597982,W01000976,62,2016-08-01,3,2,1,6,30,2,0,0
2795,-3.313222,51.570895,W01001245,62,2016-08-04,3,2,1,6,30,1,0,0
2796,-4.004594,51.639186,W01000756,62,2016-08-05,3,3,1,6,30,1,0,0
2797,-3.274067,51.401168,W01001910,62,2016-08-01,3,3,2,6,30,2,0,0
2798,-3.279545,51.401171,W01001066,62,2016-08-06,3,2,1,6,30,1,0,0
2799,-4.00455,51.639177,W01000756,62,2016-08-04,3,2,2,6,30,1,0,0
2800,-3.210093,51.496416,W01001858,62,2016-08-05,3,3,2,3,40,1,0,0
2801,-3.368985,51.759143,W01001310,62,2016-06-28,3,2,2,6,30,1,0,0
2802,-3.641109,51.73726,W01000893,62,2016-08-05,3,1,1,1,30,1,0,0
2803,-3.187712,51.476665,W01001856,62,2016-08-04,3,2,1,6,30,1,0,0
2804,-3.591828,51.506262,W01001028,62,2016-08-07,3,2,2,6,30,1,0,0
2805,-3.289458,51.402474,W01001101,62,2016-08-06,3,2,1,6,30,1,0,0
2806,-3.352807,51.766191,W01001297,62,2016-08-08,3,1,1,6,30,1,0,0
2807,-3.949726,51.619166,W01000745,62,2016-07-29,3,2,2,6,30,2,0,0
2808,-3.94079,51.617623,W01001955,62,2016-08-09,2,2,1,3,30,1,0,0
2809,-3.734274,51.554186,W01000933,62,2016-08-06,3,1,1,3,70,1,0,0
2810,-3.449493,51.617929,W01001218,62,2016-08-08,3,1,2,6,30,1,0,0
2811,-3.63051,51.576213,W01001012,62,2016-08-08,3,3,4,6,60,1,0,0
2812,-3.921614,51.662236,W01000812,62,2016-08-08,3,2,1,3,50,1,0,0
2813,-4.004482,51.594035,W01000804,62,2016-06-13,3,2,1,6,30,1,0,0
2814,-3.167681,51.483988,W01001835,62,2016-08-08,3,2,1,3,30,1,0,0
2815,-3.830882,51.630001,W01000897,62,2016-08-09,3,2,1,3,70,1,0,0
2816,-3.339714,51.623379,W01001181,62,2016-08-08,2,1,2,6,30,1,0,0
2817,-3.441302,51.602411,W01001253,62,2016-08-05,3,2,1,6,30,1,0,0
2818,-3.276967,51.56857,W01001240,62,2016-08-09,3,2,1,3,70,1,0,0
2819,-4.015038,51.625716,W01000781,62,2016-08-04,2,1,1,6,20,1,0,0
2820,-3.197478,51.504819,W01001756,62,2016-07-31,2,2,1,1,20,1,0,0
2821,-3.701024,51.479892,W01001045,62,2016-08-09,2,1,1,2,30,1,0,0
2822,-3.37818,51.740863,W01001293,62,2016-08-08,3,2,2,6,30,1,0,0
2823,-3.907281,51.706543,W01000803,62,2016-08-01,3,1,1,6,60,2,0,0
2824,-3.47365,51.515468,W01001160,62,2016-08-10,3,1,1,3,70,1,0,0
2825,-3.158001,51.489002,W01001698,62,2016-08-09,3,2,1,6,30,1,0,0
2826,-3.547727,51.517077,W01000985,62,2016-08-06,2,1,2,6,40,2,0,0
2827,-3.331058,51.60008,W01001258,62,2016-07-17,3,2,1,1,40,1,0,0
2828,-3.1559,51.474861,W01001874,62,2016-06-01,3,2,1,6,40,1,0,0
2829,-3.56719,51.546205,W01000986,62,2016-05-25,3,2,1,6,30,1,0,0
2830,-3.820772,51.60773,W01000961,62,2016-08-10,3,2,1,6,30,1,0,0
2831,-3.455315,51.638278,W01001200,62,2016-07-30,1,1,1,6,40,1,0,0
2832,-3.539406,51.569917,W01000977,62,2016-08-09,3,1,1,6,30,1,0,0
2833,-3.939902,51.661477,W01000818,62,2016-08-06,2,1,1,6,30,1,0,0
2834,-4.01313,51.572161,W01000824,62,2016-08-09,3,3,1,6,30,1,0,0
2835,-3.32874,51.622065,W01001180,62,2016-08-08,3,2,1,6,30,1,0,0
2836,-3.427669,51.63503,W01001275,62,2016-07-12,3,2,1,6,30,1,0,0
2837,-3.936135,51.640946,W01000788,62,2016-08-14,3,2,1,3,40,1,0,0
2838,-3.258775,51.478774,W01001738,62,2016-08-14,3,2,1,6,30,1,0,0
2839,-3.176299,51.484198,W01001939,62,2016-08-12,3,2,1,3,30,1,0,0
2840,-3.431072,51.586584,W01001917,62,2016-08-15,3,3,8,1,60,1,0,0
2841,-3.576143,51.501024,W01001035,62,2016-08-12,3,3,1,6,30,1,0,0
2842,-3.685043,51.530417,W01001050,62,2016-08-13,3,2,3,6,30,1,0,0
2843,-3.406298,51.755475,W01001292,62,2016-07-29,3,4,2,6,30,1,0,0
2844,-3.981941,51.606243,W01000860,62,2016-08-16,2,2,1,3,40,1,0,0
2845,-3.144911,51.496037,W01001825,62,2016-08-11,3,2,2,6,30,1,0,0
2846,-3.205995,51.503805,W01001787,62,2016-08-16,3,3,2,6,30,1,0,0
2847,-3.776165,51.588622,W01000951,62,2016-08-15,3,2,2,6,30,1,0,0
2848,-3.944465,51.640062,W01000789,62,2016-08-16,3,2,1,6,30,1,0,0
2849,-3.188743,51.492525,W01001721,62,2016-06-10,2,2,2,6,30,2,0,0
2850,-3.168162,51.48365,W01001695,62,2016-08-16,3,2,1,3,30,1,0,0
2851,-3.352105,51.544943,W01001194,62,2016-08-16,2,3,3,6,50,1,0,0
2852,-3.476845,51.668897,W01001203,62,2016-08-01,3,2,1,6,30,1,0,0
2853,-3.981108,51.606689,W01000861,62,2016-08-12,3,2,1,3,30,1,0,0
2854,-3.847761,51.625087,W01000917,62,2016-08-12,3,3,1,3,70,1,0,0
2855,-3.165114,51.484975,W01001835,62,2016-08-15,2,2,1,3,30,1,0,0
2856,-3.850511,51.64864,W01000917,62,2016-08-16,3,3,1,1,30,1,0,0
2857,-3.985027,51.605148,W01000860,62,2016-08-15,3,3,2,6,40,1,0,0
2858,-3.834802,51.656233,W01000914,62,2016-08-16,3,2,1,3,50,1,0,0
2859,-3.188945,51.481445,W01001862,62,2016-08-18,3,2,1,6,30,1,0,0
2860,-3.247368,51.526203,W01001893,62,2016-07-26,3,2,1,7,70,1,0,0
2861,-4.070386,51.579294,W01000839,62,2016-08-10,3,1,1,6,30,1,0,0
2862,-3.273729,51.406594,W01001063,62,2016-08-13,3,1,1,6,20,1,0,0
2863,-3.186372,51.470006,W01001767,62,2016-08-18,3,2,1,6,30,1,0,0
2864,-3.262108,51.427339,W01001072,62,2016-08-18,3,2,2,6,30,1,0,0
2865,-3.925334,51.648354,W01000741,62,2016-08-12,3,3,2,6,30,1,0,0
2866,-3.914085,51.678132,W01000806,62,2016-08-19,3,2,3,3,70,1,0,0
2867,-4.1637,51.574426,W01000776,62,2016-08-19,2,3,6,6,40,1,0,0
2868,-3.327102,51.637226,W01001143,62,2016-08-20,3,1,1,3,70,2,0,0
2869,-3.862482,51.703673,W01000751,62,2016-07-04,1,3,4,6,60,1,0,0
2870,-3.919096,51.638232,W01000739,62,2016-08-18,2,1,1,6,30,1,0,0
2871,-3.844821,51.650906,W01000914,62,2016-08-16,3,3,2,3,50,1,0,0
2872,-4.026426,51.641653,W01000759,62,2016-08-16,3,2,1,6,30,1,0,0
2873,-3.105261,51.532151,W01001840,62,2016-08-19,3,3,3,3,70,1,0,0
2874,-3.691415,51.522619,W01001001,62,2016-08-20,3,2,1,6,30,5,0,0
2875,-3.1622,51.485922,W01001835,62,2016-08-20,3,2,1,3,30,2,0,0
2876,-3.412355,51.501511,W01001085,62,2016-08-20,3,1,1,6,60,4,0,0
2877,-3.328536,51.60072,W01001258,62,2016-08-20,2,2,1,6,30,5,0,0
2878,-3.611099,51.767754,W01000926,62,2016-08-22,3,1,1,6,60,2,0,0
2879,-3.163811,51.475079,W01001951,62,2016-08-12,2,2,1,3,50,1,0,0
2880,-3.797768,51.593544,W01000886,62,2016-08-21,3,2,2,3,30,1,0,0
2881,-3.331527,51.600794,W01001258,62,2016-08-23,3,3,2,1,40,1,0,0
2882,-3.127986,51.542204,W01001842,62,2016-08-20,3,1,1,7,30,2,0,0
2883,-3.202185,51.4822,W01001712,62,2016-08-21,3,3,1,6,30,2,0,0
2884,-3.169505,51.471965,W01001699,62,2016-06-26,3,2,2,3,30,1,0,0
2885,-3.273292,51.562532,W01001240,62,2016-08-20,2,1,2,6,30,2,0,0
2886,-3.489004,51.645427,W01001213,62,2016-08-18,3,1,1,1,30,1,0,0
2887,-3.320501,51.403612,W01001119,62,2016-08-16,3,2,1,6,50,1,0,0
2888,-3.943791,51.623959,W01001955,62,2016-08-22,3,3,1,6,30,1,0,0
2889,-3.401768,51.652175,W01001283,62,2016-07-10,3,1,1,6,60,5,0,0
2890,-3.799126,51.658197,W01000935,62,2016-08-19,3,3,1,6,30,2,0,0
2891,-3.380101,51.462095,W01001113,62,2016-08-23,3,2,3,6,60,1,0,0
2892,-3.13769,51.49126,W01001875,62,2016-08-22,2,1,1,6,30,1,0,0
2893,-3.475185,51.580804,W01001179,62,2016-08-24,3,1,1,6,40,1,0,0
2894,-3.916759,51.655473,W01000794,62,2016-08-22,3,2,1,6,30,2,0,0
2895,-3.158812,51.520431,W01001730,62,2016-08-23,3,3,1,6,30,1,0,0
2896,-3.202517,51.476739,W01001711,62,2016-08-10,3,2,1,6,30,1,0,0
2897,-3.150137,51.482749,W01001872,62,2016-08-24,3,2,1,6,30,1,0,0
2898,-3.404901,51.397739,W01001121,62,2016-08-23,3,2,1,6,40,1,0,0
2899,-3.602273,51.564903,W01000974,62,2016-08-24,3,3,2,6,60,1,0,0
2900,-3.203002,51.404293,W01001134,62,2016-08-25,3,2,1,6,30,1,0,0
2901,-3.317419,51.417945,W01001135,62,2016-08-23,3,2,1,6,40,1,0,0
2902,-3.595533,51.521553,W01001041,62,2016-08-25,3,1,1,6,60,1,0,0
2903,-3.909048,51.682864,W01000815,62,2016-08-25,3,2,1,6,60,1,0,0
2904,-3.166328,51.485683,W01001835,62,2016-08-26,3,2,2,6,30,1,0,0
2905,-3.204146,51.501981,W01001756,62,2016-08-29,3,1,1,3,40,1,0,0
2906,-4.021447,51.656774,W01000786,62,2016-08-26,3,2,1,6,40,1,0,0
2907,-3.191765,51.427751,W01001115,62,2016-08-26,3,2,1,6,30,1,0,0
2908,-3.981571,51.62294,W01000868,62,2016-08-24,3,2,2,6,30,1,0,0
2909,-3.954666,51.636296,W01000764,62,2016-08-25,3,4,1,6,30,1,0,0
2910,-3.172196,51.523571,W01001731,62,2016-08-28,2,1,1,6,30,1,0,0
2911,-4.044552,51.582238,W01000737,62,2016-08-26,3,1,1,6,30,1,0,0
2912,-3.657979,51.605305,W01001018,62,2016-08-28,3,2,2,6,30,1,0,0
2913,-3.962627,51.614167,W01000875,62,2016-08-25,3,2,1,6,30,9,0,0
2914,-3.390652,51.685704,W01001207,62,2016-08-23,2,1,1,6,40,1,0,0
2915,-3.874265,51.624901,W01000917,62,2016-08-26,2,2,2,6,30,1,0,0
2916,-3.216428,51.482746,W01001709,62,2016-08-30,3,2,1,6,30,1,0,0
2917,-3.64723,51.601176,W01001020,62,2016-08-28,2,1,1,6,30,1,0,0
2918,-3.173313,51.439115,W01001124,62,2016-08-26,2,1,1,6,30,1,0,0
2919,-3.457242,51.6267,W01001201,62,2016-08-24,3,2,1,6,30,1,0,0
2920,-3.810375,51.601974,W01000962,62,2016-08-26,3,2,2,3,50,1,0,0
2921,-3.348983,51.704479,W01001312,62,2016-08-24,3,1,3,3,70,1,0,0
2922,-3.196089,51.512881,W01001774,62,2016-08-27,2,2,1,6,30,1,0,0
2923,-3.990326,51.652315,W01000836,62,2016-08-27,2,2,1,6,20,1,0,0
2924,-3.325912,51.391366,W01001118,62,2016-08-28,2,1,1,6,50,1,0,0
2925,-3.757939,51.5686,W01000933,62,2016-08-24,3,1,1,3,50,1,0,0
2926,-3.488457,51.419188,W01001110,62,2016-08-26,3,2,1,6,60,1,0,0
2927,-3.932171,51.635067,W01000851,62,2016-08-27,3,2,1,6,30,2,0,0
2928,-3.496373,51.51706,W01001005,62,2016-08-31,3,2,1,3,70,1,0,0
2929,-3.39277,51.764115,W01001300,62,2016-08-27,3,1,1,6,30,1,0,0
2930,-3.50818,51.518446,W01001007,62,2016-08-29,3,1,1,3,70,1,0,0
2931,-3.807921,51.668484,W01000906,62,2016-08-22,3,2,2,6,30,1,0,0
2932,-3.504937,51.799491,W01001233,62,2016-08-29,3,1,1,6,60,1,0,0
2933,-3.983937,51.617568,W01000858,62,2016-08-24,2,1,1,6,30,1,0,0
2934,-3.319573,51.662596,W01001320,62,2016-08-25,3,1,1,6,30,1,0,0
2935,-3.93157,51.621615,W01000850,62,2016-08-25,3,2,1,3,30,1,0,0
2936,-3.457527,51.619376,W01001248,62,2016-08-31,3,2,1,6,50,1,0,0
2937,-3.292463,51.575154,W01001184,62,2016-08-25,3,1,1,6,30,1,0,0
2938,-3.160196,51.470529,W01001940,62,2016-08-31,3,2,1,3,50,1,0,0
2939,-4.01207,51.685955,W01000792,62,2016-08-30,2,1,1,6,30,1,0,0
2940,-3.584231,51.610757,W01001042,62,2016-08-25,3,2,1,6,30,1,0,0
2941,-3.505166,51.515796,W01001005,62,2016-08-29,3,3,1,3,70,1,0,0
2942,-3.863392,51.659245,W01000916,62,2016-08-30,3,3,2,6,30,1,0,0
2943,-3.189855,51.475474,W01001764,62,2016-09-01,3,1,1,6,30,1,0,0
2944,-3.322278,51.564247,W01001915,62,2016-09-02,3,2,2,6,30,1,0,0
2945,-3.936914,51.641257,W01000788,62,2016-08-31,3,2,1,3,30,1,0,0
2946,-3.836237,51.633433,W01000917,62,2016-09-01,3,2,1,3,50,1,0,0
2947,-3.924226,51.659037,W01000812,62,2016-08-20,3,1,1,1,30,1,0,0
2948,-3.23591,51.489008,W01001754,62,2016-09-01,2,2,1,6,30,1,0,0
2949,-3.59733,51.533371,W01000974,62,2016-09-02,3,1,1,3,70,1,0,0
2950,-3.962236,51.618166,W01000869,62,2016-09-03,2,1,2,6,30,1,0,0
2951,-3.746775,51.612749,W01000898,62,2016-09-03,3,1,1,6,30,1,0,0
2952,-3.873951,51.624986,W01000917,62,2016-09-03,2,1,2,6,30,5,0,0
