id,longitude,latitude,lsoa_location,police_force,date,severity,vehicles,casualties,road_type,speed_limit,weather,road_conditions,human_crossing,geom
11574,-3.462096,51.475284,W01001085,62,2018-06-04,3,2,1,6,60,1,0,0,0101000020346C00002ED5587EE438124166E5974A08810541
11575,-3.581746,51.508603,W01001028,62,2018-06-05,3,2,1,1,30,1,4,0,0101000020346C0000BE70228C4FB8114112026DAF38FA0541
11576,-3.16666,51.479118,W01001695,62,2018-05-11,3,3,1,3,30,1,0,0,0101000020346C0000D1EB7EB0957913412A0B8A6ED8820541
11577,-3.095997,51.521721,W01001880,62,2018-05-15,3,1,1,6,30,1,0,0,0101000020346C00009723DFD75DC7134104959E7E89140641
11578,-3.475133,51.644885,W01001287,62,2018-06-07,3,1,1,6,30,1,0,0,0101000020346C00002BA88EF6B03012413C4C556703CF0741
11579,-3.486118,51.644467,W01001213,62,2018-06-02,3,3,1,6,30,1,0,0,0101000020346C0000B48BF601CD241241F0897CC70ACE0741
11580,-3.596648,51.539983,W01000974,62,2018-06-15,3,3,1,6,30,1,0,0,0101000020346C0000DE8F18A957A91141CA9945DBF9670641
11581,-3.361521,51.740915,W01001317,62,2018-06-06,3,2,1,3,70,1,0,0,0101000020346C0000F17705EAA0AE1241846D387DFC170941
11582,-3.337327,51.458142,W01001135,62,2018-06-05,3,2,1,6,40,1,0,0,0101000020346C0000141789E3BCBF1241842F462748400541
11583,-3.358753,51.511202,W01001113,62,2018-06-06,3,2,2,7,60,1,0,0,0101000020346C0000BC67E1CF30AA12417617678189F90541
11584,-3.315783,51.655601,W01001146,62,2018-06-07,3,2,1,3,50,1,0,0,0101000020346C0000C53C42654CDD124150F71438ACED0741
11585,-3.240216,51.526804,W01001893,62,2018-06-07,3,2,1,3,50,1,0,0,0101000020346C00006150A95D2D2B1341920A98C7312B0641
11586,-3.26638,51.457141,W01001136,62,2018-06-07,3,3,1,6,50,1,0,0,0101000020346C00005A32D02CB90C1341F8F2EA8C103A0541
11587,-3.817988,51.644204,W01000894,62,2018-06-09,3,1,1,6,30,1,0,0,0101000020346C0000345F2DC503BE1041D4B54B065CDD0741
11588,-3.807991,51.61596,W01000892,62,2018-06-06,2,2,1,1,30,1,0,0,0101000020346C0000DC4F52789BC71041A4A4D458AB7A0741
11589,-3.429568,51.511205,W01001192,62,2018-06-07,3,1,1,6,30,1,0,0,0101000020346C00006DEB2C89685D12418E62543479FC0541
11590,-3.956294,51.614239,W01000749,62,2018-06-10,3,2,1,6,20,1,0,0,0101000020346C0000807841EF1A2710413259A850F47C0741
11591,-3.506999,51.523904,W01001006,62,2018-06-08,3,1,1,6,30,1,0,0,0101000020346C0000FBF72253E8091241D63341A2F92B0641
11592,-3.932033,51.635099,W01000851,62,2018-06-10,3,2,1,6,30,1,0,0,0101000020346C0000FD64E4E64E421041D8A7608C0CC40741
11593,-3.20376,51.51919,W01001848,62,2018-05-26,3,1,1,6,30,1,0,0,0101000020346C00007A285F857952134148D707B9690F0641
11594,-3.106242,51.528107,W01001840,62,2018-04-20,3,4,1,6,30,1,0,0,0101000020346C0000D0F9D3A66DBC1341346EA5B1102B0641
11595,-3.725956,51.533152,W01000933,62,2018-06-10,3,2,1,3,70,4,0,0,0101000020346C000062C7A83DF31C114186B342249A560641
11596,-3.396479,51.750593,W01001306,62,2018-05-29,2,1,1,1,30,1,0,0,0101000020346C0000642EECD93C89124108A3F2240C3B0941
11597,-3.319676,51.624427,W01001164,62,2018-06-05,2,1,1,6,30,1,0,0,0101000020346C00006059A4AA1CD812418C47F8947B810741
11598,-3.85191,51.657648,W01000917,62,2018-06-12,3,2,1,6,30,1,0,0,0101000020346C0000EE829A89EF991041DE520B3AEC0D0841
11599,-3.335091,51.624459,W01001181,62,2018-06-11,2,1,1,6,40,1,0,0,0101000020346C00004ABEF8BC70C712412EB90A2633820741
11600,-3.233653,51.482947,W01001706,62,2018-06-08,3,1,1,6,30,1,0,0,0101000020346C000011CE13970131134116E0012F89920541
11601,-3.342648,51.682695,W01001303,62,2018-06-28,3,1,1,3,70,1,0,0,0101000020346C0000B67ECC9C20C1124178DF706BE44C0841
11602,-3.099557,51.531884,W01001843,62,2018-06-11,3,2,1,1,30,1,0,0,0101000020346C000095E67CD6C5C313411864C829F9370641
11603,-3.425747,51.702451,W01001137,62,2018-06-13,3,3,1,6,50,1,0,0,0101000020346C0000D38F590109681241AAADA0C4F4940841
11604,-3.478942,51.415993,W01001110,62,2018-06-12,3,2,1,6,60,1,0,0,0101000020346C0000257B364488241241B8713C8BB7B30441
11605,-3.600247,51.540635,W01000974,62,2018-06-13,3,1,1,6,20,1,0,0,0101000020346C0000EE0A5EAC77A511418683358D696A0641
11606,-3.139441,51.524606,W01001816,62,2018-06-12,3,2,1,6,30,1,0,0,0101000020346C000048E3A5755998134118A354A400200641
11607,-3.663153,51.607958,W01001017,62,2018-06-17,3,2,1,6,30,1,0,0,0101000020346C0000DE4125B2F7631141264D79A56A570741
11608,-3.925468,51.662301,W01000812,62,2018-06-14,3,2,1,6,30,1,0,0,0101000020346C000066BE4227A74A104144A8D79034220841
11609,-3.787737,51.595283,W01000886,62,2018-06-14,3,2,2,1,30,1,0,0,0101000020346C0000081C043CA3DC10418CB52F01BC310741
11610,-3.4407,51.712141,W01001150,62,2018-06-26,3,3,2,6,50,1,0,0,0101000020346C0000EC4BDCFD385812410058AE4B44B70841
11611,-4.055909,51.669298,W01000841,62,2018-06-13,2,2,1,6,30,1,0,0,0101000020346C00007A2598EF147C0F412E823F1335420841
11612,-3.433396,51.638586,W01001275,62,2018-06-14,3,1,1,6,20,1,0,0,0101000020346C00001CD109FF985D1241BCE6683E53B70741
11613,-3.239923,51.491081,W01001750,62,2018-06-14,3,2,1,6,20,1,0,0,0101000020346C00009C29A066712A1341A0F6A3B808AF0541
11614,-3.459886,51.736191,W01001152,62,2018-06-14,3,1,1,6,30,1,0,0,0101000020346C000090210212594412418C6AB257AC0B0941
11615,-3.142528,51.496486,W01001825,62,2018-06-15,3,2,1,3,30,1,0,0,0101000020346C0000C8ABF8823D941341A8CEBA2561BE0541
11616,-3.716363,51.521522,W01000999,62,2018-06-12,1,1,2,3,70,1,0,0,0101000020346C0000CF33033DDF2611411C1B1C4CB22D0641
11617,-3.217661,51.437254,W01001086,62,2018-06-15,3,3,1,6,30,1,0,0,0101000020346C0000BF19C35709411341B0190D3528F30441
11618,-3.159893,51.502987,W01001826,62,2018-06-19,3,3,1,6,30,1,0,0,0101000020346C0000AA4A57A4958113419A39FCB790D50541
11619,-3.564187,51.495341,W01001037,62,2018-06-15,3,2,1,6,40,1,0,0,0101000020346C0000921B6C89DBCA114186FC3B7A50CB0541
11620,-3.802139,51.652389,W01000941,62,2018-06-25,3,1,2,6,30,1,0,0,0101000020346C0000D241F5D57FCF10411EFA196CF4F80741
11621,-3.220246,51.421419,W01001089,62,2018-06-16,2,3,2,6,60,1,0,0,0101000020346C0000B977E14FC53D1341E423991638BC0441
11622,-3.264569,51.453078,W01001136,62,2018-06-12,3,1,1,1,40,1,0,0,0101000020346C00006DEBD23F910E134118AE3165E02B0541
11623,-3.630077,51.575996,W01001012,62,2018-06-13,3,1,1,6,60,1,0,0,0101000020346C0000ACFDC3DE83861141DC349748BAE60641
11624,-3.896455,51.650364,W01000740,62,2018-06-18,3,3,1,6,30,1,0,0,0101000020346C00000E521F4B7769104170221BBB14F70741
11625,-3.238492,51.489316,W01001752,62,2018-06-21,3,2,2,6,30,1,0,0,0101000020346C00009EF0B280F12B1341D27DC4F8D8A80541
11626,-3.570547,51.504357,W01001035,62,2018-06-19,3,2,1,6,30,1,0,0,0101000020346C00004E40FFA94BC4114194C8A645F1EA0541
11627,-3.910508,51.62082,W01000849,62,2018-06-22,3,1,1,3,40,1,0,0,0101000020346C00007A4AEDEEEE581041427E91ED33910741
11628,-3.572502,51.52932,W01001008,62,2018-06-21,3,2,1,1,30,1,0,0,0101000020346C0000D550CD991BC311412C798D2AC9410641
11629,-3.181577,51.484634,W01001939,62,2018-06-22,3,2,1,3,30,1,0,0,0101000020346C000012F9A8C18D6913417CAC87DC88960541
11630,-3.942244,51.626855,W01001955,62,2018-06-22,3,4,1,6,30,1,0,0,0101000020346C0000249F24F9E236104142759E51FCA70741
11631,-3.986625,51.675967,W01000793,62,2018-07-02,1,2,2,3,70,1,0,0,0101000020346C0000843A586E360910410A4520DC3C550841
11632,-3.513712,51.542001,W01001039,62,2018-06-23,2,1,2,6,60,1,0,0,0101000020346C00009A0A801B48031241048064DE2A6B0641
11633,-3.573401,51.518589,W01001038,62,2018-06-22,3,2,2,3,30,1,0,0,0101000020346C000088A59480BBC1114136ED0EF1881C0641
11634,-3.995063,51.597768,W01000804,62,2018-06-22,3,2,1,6,30,2,0,0,0101000020346C0000FC699469C5F80F4182C095F5FB450741
11635,-4.071216,51.660549,W01000802,62,2018-05-03,3,1,1,6,50,1,4,0,0101000020346C0000C77997A6245A0F41E070BF1CBD240841
11636,-3.217947,51.527451,W01001852,62,2018-06-22,3,2,1,6,30,1,0,0,0101000020346C00006DE789665543134126DA2CC8A12C0641
11637,-3.45724,51.624148,W01001248,62,2018-06-21,3,1,2,6,30,1,0,0,0101000020346C0000A8B2E9F250431241AE57EA212B860741
11638,-3.163401,51.474951,W01001951,62,2018-06-24,3,3,2,3,50,1,0,0,0101000020346C000075BF8F7E017D1341ECF28E4940740541
11639,-3.778152,51.674813,W01000969,62,2018-06-24,3,2,1,6,30,1,0,0,0101000020346C0000221C36FF5FEA1041261067B89C450841
11640,-3.770633,51.585407,W01000967,62,2018-06-25,3,2,1,6,30,1,0,0,0101000020346C0000682DD574BBEE1041F46D9217830E0741
11641,-4.041363,51.704695,W01000842,62,2018-06-26,3,2,1,3,70,1,0,0,0101000020346C00009057AB40F49E0F4124DAFE8755BC0841
11642,-4.041335,51.704723,W01000842,62,2018-06-26,3,2,2,3,70,1,0,0,0101000020346C000066AF286D049F0F411C0D0A026EBC0841
11643,-3.978522,51.638443,W01000757,62,2018-06-25,3,2,1,6,30,1,0,0,0101000020346C0000F8F6C40433101041B4BC9D785CD20741
11644,-3.165687,51.494064,W01001831,62,2018-06-26,3,3,4,6,30,1,0,0,0101000020346C0000BCFA98D70D7B1341A04BE81EC1B60541
11645,-3.346141,51.712678,W01001313,62,2018-06-26,2,1,1,6,20,1,0,0,0101000020346C00006A4436B450BE1241F6D5430F3CB50841
11646,-3.200255,51.514145,W01001775,62,2018-06-25,3,1,1,6,30,1,0,0,0101000020346C00001651C87121561341D4B49644C1FD0541
11647,-3.334133,51.4587,W01001135,62,2018-04-30,3,2,1,3,40,1,0,0,0101000020346C0000E3CC460339C3124148A88F3518420541
11648,-3.122254,51.52853,W01001807,62,2018-06-16,3,1,2,6,30,1,0,0,0101000020346C00009CE4C19515AB13414ADBA760102D0641
11649,-3.634783,51.588512,W01001013,62,2018-06-25,3,2,1,6,30,1,0,0,0101000020346C000085AE2F04E8811141D6BDC68F73120741
11650,-3.167747,51.434812,W01001114,62,2018-06-25,3,1,1,6,30,1,0,0,0101000020346C0000D678E9742D771341889291ACE7E80441
11651,-3.208309,51.469956,W01001711,62,2018-06-22,3,2,1,6,30,1,0,0,0101000020346C00001C4A4978214C1341E69F597678640541
11652,-3.146722,51.506884,W01001828,62,2018-06-24,3,2,1,1,30,1,0,0,0101000020346C00006E1F1D73F98F1341E079F199A8E20541
11653,-3.520535,51.739971,W01001187,62,2018-07-04,3,2,2,6,50,1,0,0,0101000020346C0000BE9E2AE10C0312418A1B3DD67B1B0941
11654,-3.181545,51.516223,W01001769,62,2018-06-27,3,1,1,6,30,1,0,0,0101000020346C0000EC266183796A1341FE636E0151040641
11655,-3.940695,51.617664,W01001955,62,2018-06-29,3,2,1,3,30,1,0,0,0101000020346C0000B252EB3323381041287E7DE3F4870741
11656,-3.813981,51.604582,W01000962,62,2018-06-25,3,2,1,3,50,1,0,0,0101000020346C0000BE22FA0CA3C01041763BDD2A73530741
11657,-3.170044,51.500503,W01001836,62,2018-06-25,3,2,2,6,30,1,0,0,0101000020346C000054E1CEC5817613413E7C247348CD0541
11658,-3.313075,51.649957,W01001319,62,2018-06-27,3,1,2,6,40,1,0,0,0101000020346C0000F8E7748B0CE012418257C4C3F3D90741
11659,-3.434543,51.615849,W01001232,62,2018-06-26,3,1,1,6,30,1,0,0,0101000020346C00008C159AE5945B12418C59E5DC5A680741
11660,-3.425498,51.614844,W01001232,62,2018-06-27,3,2,3,6,30,1,0,0,0101000020346C00007C630F0D556512413C2F6DAD7A640741
11661,-3.780274,51.589812,W01000932,62,2018-06-27,3,1,1,1,50,1,0,0,0101000020346C0000286D0E927BE410415AF25BC9531E0741
11662,-3.9256,51.66336,W01000812,62,2018-06-29,3,2,1,6,30,1,0,0,0101000020346C00000337C70F8F4A10415A4D789FE4250841
11663,-3.941444,51.630106,W01001955,62,2018-06-30,3,2,1,3,30,1,0,0,0101000020346C0000FED7F7E3E6371041305995BF3CB30741
11664,-3.180555,51.481308,W01001939,62,2018-06-15,3,2,1,3,30,2,0,0,0101000020346C0000A816B1BE916A134152708699F08A0541
11665,-3.158564,51.478965,W01001874,62,2018-06-30,3,2,1,6,30,1,0,0,0101000020346C0000B03DD2765D8213412CA747E108820541
11666,-3.600947,51.503838,W01001921,62,2018-06-28,3,2,1,6,20,1,0,0,0101000020346C000028ED6A4E4FA31141CAD3AD4D91EA0541
11667,-3.543253,51.683232,W01001266,62,2018-06-29,3,2,2,6,60,1,0,0,0101000020346C0000F90E89E674E811416E1FF83C53570841
11668,-3.18933,51.505264,W01001758,62,2018-06-27,3,3,1,3,40,1,0,0,0101000020346C000006646C92B9611341BAC012E480DE0541
11669,-4.059326,51.584527,W01000839,62,2018-06-22,3,3,1,6,30,1,0,0,0101000020346C00002731068A646C0F416C723D50D41B0741
11670,-3.366242,51.535591,W01001194,62,2018-06-27,3,2,1,6,30,1,0,0,0101000020346C0000C8829CABDCA21241603EBD4F994E0641
11671,-3.52353,51.651137,W01001271,62,2018-06-28,2,2,1,6,30,1,0,0,0101000020346C000064DCB1D098FC11418853C8A2E3E60741
11672,-3.429691,51.701764,W01001137,62,2018-06-29,2,2,1,6,30,1,0,0,0101000020346C0000FE7319DEC06312411EAFED32BC920841
11673,-3.446873,51.612524,W01001219,62,2018-06-28,3,3,1,6,30,1,0,0,0101000020346C0000C62E0201214E124130A52751535D0741
11674,-3.912793,51.678884,W01000806,62,2018-06-29,3,3,1,1,30,1,0,0,0101000020346C000010A56DCB1A59104146CF7D351D5B0841
11675,-3.875044,51.668882,W01000795,62,2018-06-29,3,2,1,6,20,1,0,0,0101000020346C00002140A7786F8110417C08E03A3D360841
11676,-3.975748,51.67464,W01000793,62,2018-06-24,3,2,1,3,70,1,0,0,0101000020346C0000861D5F7EE6141041DA088206FD4F0841
11677,-3.937728,51.646318,W01000788,62,2018-06-29,3,2,1,6,30,1,0,0,0101000020346C000000F3B2EDAA3C1041202674EA5CEB0741
11678,-3.808758,51.616344,W01000892,62,2018-06-29,3,2,1,1,50,1,0,0,0101000020346C00001CA0A44CCBC6104158B7AD7C0B7C0741
11679,-3.288087,51.394291,W01001059,62,2018-07-15,3,2,1,6,30,1,0,0,0101000020346C000004B6D7243DF3124118B4052077600441
11680,-3.28966,51.660207,W01001290,62,2018-07-15,3,2,2,6,30,1,0,0,0101000020346C000082324AB7ACF9124106D5FF50ACFC0741
11681,-3.189181,51.515579,W01001769,62,2018-06-30,3,1,1,6,30,1,0,0,0101000020346C0000F648C6812D621341B89E71B658020641
11682,-3.955602,51.616967,W01000749,62,2018-06-03,3,2,1,6,30,1,0,0,0101000020346C0000F87D020DFB2710411AAC6FF864860741
11683,-3.181256,51.492253,W01001721,62,2018-06-07,3,2,1,6,20,1,0,0,0101000020346C000046A26A9B1D6A13411231988500B10541
11684,-3.317173,51.579898,W01001245,62,2018-06-23,3,1,1,6,30,1,0,0,0101000020346C0000B31D9BB06CD912416A29AA58A1E60641
11685,-3.188995,51.515662,W01001769,62,2018-07-15,3,2,1,6,30,1,0,0,0101000020346C0000B73B3DBB61621341C6FE12E1A0020641
11686,-3.390923,51.746577,W01001293,62,2018-06-07,3,3,1,6,30,1,0,0,0101000020346C0000E63F75DF188F1241AA30E56FDC2C0941
11687,-3.166754,51.4873,W01001835,62,2018-06-28,3,1,1,6,30,1,0,0,0101000020346C000032C46997B57913412A77FDB2489F0541
11688,-3.810421,51.653808,W01000937,62,2018-07-20,3,2,1,6,30,1,0,0,0101000020346C00003847DCD99BC6104116B3833654FE0741
11689,-3.522189,51.739194,W01001187,62,2018-07-02,3,2,4,6,60,1,0,0,0101000020346C00007EC20FDF3C011241F4CC2B99DB180941
11690,-3.380855,51.744654,W01001315,62,2018-07-04,3,2,1,2,30,1,0,0,0101000020346C0000DEED40D9E49912419A8B29DEC3250941
11691,-3.257477,51.46943,W01001705,62,2018-07-02,3,2,1,6,30,1,0,0,0101000020346C0000297C533DC1161341D2EBDE8B70640541
11692,-3.810724,51.658147,W01000937,62,2018-07-02,3,2,1,6,30,1,0,0,0101000020346C00009F7650E077C61041B8DEEA946C0D0841
11693,-4.024449,51.667569,W01000773,62,2018-07-01,3,2,1,1,30,2,0,0,0101000020346C0000630F773FE5BF0F41AAA828884C3A0841
11694,-3.341492,51.760072,W01001297,62,2018-07-04,3,1,1,3,70,1,0,0,0101000020346C0000C4B7362DD9C41241EEE478C2C3590941
11695,-3.219955,51.431008,W01001086,62,2018-07-03,3,2,2,6,30,1,0,0,0101000020346C0000379A03475D3E13411C70E78088DD0441
11696,-3.172697,51.477565,W01001941,62,2018-07-05,3,1,1,3,30,1,0,0,0101000020346C00003C3AFFB4FD721341BA246455A87D0541
11697,-3.374942,51.677708,W01001211,62,2018-07-03,2,1,1,6,30,1,0,0,0101000020346C00006007A994149E1241FE36B8EEDB3C0841
11698,-3.176476,51.485638,W01001939,62,2018-05-29,3,2,1,6,30,1,0,0,0101000020346C00003827D3AE1D6F13413C4D6478D8990541
11699,-3.320861,51.651255,W01001146,62,2018-07-24,3,2,3,6,60,1,0,0,0101000020346C0000584DE25DACD71241485FEC4DC4DE0741
11700,-3.797042,51.592919,W01000960,62,2018-07-16,3,3,1,3,30,1,0,0,0101000020346C00007FD1DD6F77D21041CAC9FD54032A0741
11701,-3.885251,51.66219,W01000797,62,2018-07-04,3,2,1,6,30,1,0,0,0101000020346C0000B3CB955F1B761041AAB8F1208D1F0841
11702,-3.937754,51.639825,W01000788,62,2018-07-04,3,2,1,6,30,1,0,0,0101000020346C00004037FE18573C1041CCDCCBE0CCD40741
11703,-3.212905,51.515094,W01001889,62,2018-07-04,3,1,1,3,30,1,0,0,0101000020346C0000FDD6205171481341C2666E6181010641
11704,-3.259815,51.458668,W01001136,62,2018-07-05,3,2,1,6,30,1,0,0,0101000020346C000066B2C74DE51313415A608F26203F0541
11705,-3.177284,51.474516,W01001952,62,2018-07-04,3,1,5,3,30,2,0,0,0101000020346C0000299A48B5ED6D134132A3359438730541
11706,-3.536336,51.50383,W01001003,62,2018-07-27,3,2,2,3,40,1,0,0,0101000020346C000062119A0C60E91141768A2F3189E70541
11707,-3.808084,51.615743,W01000889,62,2018-07-05,3,3,1,1,30,1,0,0,0101000020346C00000F9ECD537FC71041AE495991EB790741
11708,-3.508432,51.524938,W01001006,62,2018-07-05,3,2,2,6,30,1,0,0,0101000020346C0000801C8C2964081241404A9BF0A12F0641
11709,-3.545687,51.578283,W01000977,62,2018-07-04,3,2,1,6,30,1,0,0,0101000020346C00009F792301F8E111411E6F49D4B4EA0641
11710,-3.134188,51.493078,W01001875,62,2018-07-03,3,2,1,6,30,1,0,0,0101000020346C0000A0D96BC5319D13410E7E630941B20541
11711,-3.19624,51.464846,W01001759,62,2018-07-07,3,3,1,6,30,1,0,0,0101000020346C0000DDE2E66F155913416ED6240D48520541
11712,-3.603184,51.506001,W01001921,62,2018-07-06,3,3,1,6,20,1,0,0,0101000020346C00003A60885EF7A011416E6BEAD130F20541
11713,-3.466869,51.510043,W01001085,62,2018-07-05,3,2,1,6,60,1,0,0,0101000020346C0000E2366C7EEC34124192A5704009FA0541
11714,-3.178274,51.477707,W01001941,62,2018-07-07,3,1,1,6,30,1,0,0,0101000020346C0000F2291188F16C1341EC755A6B587E0541
11715,-3.177643,51.49514,W01001720,62,2018-07-07,3,2,1,6,30,1,0,0,0101000020346C00003C665E931D6E1341348798B8E8BA0541
11716,-3.169948,51.443818,W01001126,62,2018-07-07,3,2,1,6,30,1,0,0,0101000020346C0000F3FBE579097513418237DAAE47080541
11717,-3.18097,51.4254,W01001114,62,2018-07-08,3,2,2,6,30,1,0,0,0101000020346C0000B7D6F1688D681341089D65E3A7C80441
11718,-3.443586,51.606773,W01001253,62,2018-07-05,3,2,1,6,30,1,0,0,0101000020346C0000B36234D07C511241A2CDE0B932490741
11719,-3.212943,51.494322,W01001858,62,2018-07-09,2,1,1,3,40,1,0,0,0101000020346C000059EB2F9DCD471341CE26761D51B90541
11720,-3.366039,51.526889,W01001225,62,2018-07-08,3,2,2,3,40,2,0,0,0101000020346C0000A4EB60B3CCA2124130CA163559300641
11721,-3.523435,51.75254,W01001233,62,2018-07-09,3,4,3,6,40,1,0,0,0101000020346C0000EF08E3C260001241028C77DD4B470941
11722,-3.608671,51.507554,W01000990,62,2018-07-09,2,2,1,6,30,1,0,0,0101000020346C0000B2CC0E60139B1141D683BF4FD9F70541
11723,-3.440344,51.607011,W01001220,62,2018-07-09,3,3,1,6,30,1,0,0,0101000020346C0000504EB3E600551241602BF407E3490741
11724,-4.026597,51.694276,W01000842,62,2018-07-09,1,2,1,3,70,1,0,0,0101000020346C0000258907ADD4BD0F4126BF0FE83C970841
11725,-4.070459,51.660436,W01000802,62,2018-07-30,3,2,3,6,40,1,0,0,0101000020346C0000AAF05BA2C45B0F414EA36CB44C240841
11726,-3.239864,51.411852,W01001071,62,2018-07-11,3,2,1,6,30,1,0,0,0101000020346C0000BF51A3182D28134116B8AAC9AF9B0441
11727,-3.316419,51.651619,W01001146,62,2018-07-12,3,1,2,1,50,1,0,0,0101000020346C0000C596577C7CDC12414A0D72C4DBDF0741
11728,-3.151925,51.483517,W01001872,62,2018-07-05,3,2,1,6,30,1,0,0,0101000020346C00002180B978B1891341A0754C8BA0910541
11729,-3.738937,51.56241,W01000933,62,2018-07-09,3,2,2,3,50,1,0,0,0101000020346C000068455568171011412C554A0BF2BC0641
11730,-3.422766,51.511674,W01001191,62,2018-07-29,1,1,1,3,70,1,0,0,0101000020346C0000BD1B9EA2CC641241205FCEDCD0FD0541
11731,-3.230307,51.524993,W01001849,62,2018-07-12,3,2,1,6,40,1,0,0,0101000020346C00000E744962DD351341823190B289240641
11732,-3.297799,51.686993,W01001289,62,2018-07-11,3,2,1,6,60,1,0,0,0101000020346C0000D55E4BBAB4F11241A4FA9FCA135A0841
11733,-3.961655,51.641739,W01000762,62,2018-07-12,3,2,1,6,20,1,0,0,0101000020346C0000BA5620D796221041ECB26BD7D4DC0741
11734,-3.938017,51.618868,W01001938,62,2018-07-12,3,2,1,3,30,1,0,0,0101000020346C00005253DFF7163B104124DF0FA3FC8B0741
11735,-3.142778,51.501878,W01001822,62,2018-08-05,1,2,3,6,60,1,0,0,0101000020346C00008ADC578C1D9413416ED51C8A20D10541
11736,-3.197931,51.503036,W01001756,62,2018-07-13,3,2,1,6,30,1,0,0,0101000020346C00006829E2975558134170BA218E10D70541
11737,-3.820268,51.662153,W01000922,62,2018-07-13,3,2,1,1,30,1,0,0,0101000020346C00003ADD13CF53BC10419C3CDCD7DB1B0841
11738,-3.928082,51.661881,W01000814,62,2018-07-13,2,1,1,6,30,1,0,0,0101000020346C0000DCB8F317CF47104180AB6E15E5200841
11739,-4.065576,51.66626,W01000878,62,2018-07-07,3,2,1,6,30,1,0,0,0101000020346C0000C2C723E9E4660F419E012A5A3D380841
11740,-3.146977,51.488395,W01001869,62,2018-07-14,2,2,1,6,30,1,0,0,0101000020346C0000D59197C3318F13412895CD4B69A20541
11741,-3.981779,51.569918,W01000826,62,2018-07-15,3,2,1,6,30,1,0,0,0101000020346C0000CE2E8AD3720910415E0CDDA26BE40641
11742,-3.306171,51.502743,W01001729,62,2018-07-14,3,5,3,3,40,1,0,0,0101000020346C0000C4EB410DF1E212410CC6502010DA0541
11743,-3.300676,51.408872,W01001098,62,2018-07-14,3,2,1,6,30,1,0,0,0101000020346C00004F307FED00E612416A5F6E1A9F930441
11744,-3.766233,51.581741,W01000967,62,2018-07-16,2,2,1,6,30,1,0,0,0101000020346C000052459D5557F31041460FCAA28A010741
11745,-3.17016,51.490395,W01001829,62,2018-07-11,3,2,1,6,30,1,0,0,0101000020346C0000CB780AAD19761341A28FE67C28AA0541
11746,-3.599529,51.482293,W01001127,62,2018-07-15,3,1,1,6,40,1,0,0,0101000020346C00004821078107A411417CFF5C7DA09F0541
11747,-3.274175,51.401583,W01001910,62,2018-06-24,3,2,1,6,30,1,0,0,0101000020346C00004567540C95021341A25F163E47790441
11748,-3.93456,51.640156,W01000788,62,2018-07-18,3,2,1,3,40,1,0,0,0101000020346C0000E79B4902CF3F1041FE27F079C4D50741
11749,-3.573037,51.500924,W01001035,62,2018-07-19,3,1,1,6,30,1,0,1,0101000020346C000094553D9777C11141B4717BC520DF0541
11750,-3.932669,51.63748,W01000739,62,2018-07-16,3,2,2,3,30,1,0,0,0101000020346C00000873E3E1BA4110415A284D175CCC0741
11751,-3.705335,51.476315,W01001046,62,2018-07-19,3,2,1,6,30,1,0,0,0101000020346C00008137CCE7FE30114194BC8C0309900541
11752,-3.812024,51.675868,W01000903,62,2018-07-19,3,2,1,6,30,1,0,0,0101000020346C0000670EFFDBD3C51041102C0805144B0841
11753,-3.179958,51.477142,W01001939,62,2018-07-19,3,1,1,6,30,1,0,0,0101000020346C0000EC8D54B2196B1341AC2594D0707C0541
11754,-3.190664,51.494532,W01001721,62,2018-07-21,3,1,1,6,30,1,0,0,0101000020346C0000B0F59B90F95F1341FE820FC940B90541
11755,-3.369805,51.760546,W01001310,62,2018-07-10,3,2,1,6,30,1,0,0,0101000020346C00005E22261C55A612416628AE178C5C0941
11756,-3.358991,51.720794,W01001312,62,2018-07-13,3,2,3,6,60,1,0,0,0101000020346C0000CCF9D0E3B4B0124140183993F4D10841
11757,-3.497028,51.513484,W01001005,62,2018-07-20,3,1,1,7,70,1,0,0,0101000020346C00002BFDDF5B5814124192B891AF51070641
11758,-3.740603,51.561819,W01000933,62,2018-07-21,2,1,2,3,50,1,0,0,0101000020346C00000452D03F430E114128C2413EFABA0641
11759,-3.850392,51.714765,W01000888,62,2018-07-21,2,2,2,6,40,1,0,0,0101000020346C0000DEEA1FA5179E10415ECA504F55D40841
11760,-3.617303,51.769612,W01000944,62,2018-07-21,1,2,1,6,60,1,0,0,0101000020346C000099ED7E77CC9B114144018DD1FC860941
11761,-3.13109,51.510453,W01001806,62,2018-07-21,3,2,1,6,30,1,0,0,0101000020346C0000D1BCD88205A11341CC01F6D888EE0541
